IDN: HEWLETT-PACKARD,34420A,0,9.0-5.0-2.0
 
Nr.      Date                   Data_on_Ch_1_[V]   Data_on_Ch_2_[V]   
1089     2017-10-13 13:58:53    +1.01740000E+00    +1.05915000E+00    
1090     2017-10-13 13:58:55    +1.01910000E+00    +1.03118000E+00    
1091     2017-10-13 13:58:56    +1.01800000E+00    +1.06582000E+00    
1092     2017-10-13 13:58:56    +1.01970000E+00    +9.07300000E-01    
1093     2017-10-13 13:58:57    +1.01850000E+00    +8.96000000E-01    
1094     2017-10-13 13:58:58    +1.01800000E+00    +9.38950000E-01    
1095     2017-10-13 13:58:58    +1.01970000E+00    +1.04649000E+00    
1096     2017-10-13 13:58:59    +1.01970000E+00    +9.57940000E-01    
1097     2017-10-13 13:59:00    +1.01800000E+00    +9.21030000E-01    
1098     2017-10-13 13:59:00    +1.01910000E+00    +9.11820000E-01    
1099     2017-10-13 13:59:01    +1.02020000E+00    +1.10894000E+00    
1100     2017-10-13 13:59:01    +1.01910000E+00    +8.95600000E-01    
1101     2017-10-13 13:59:02    +1.01850000E+00    +9.12900000E-01    
1102     2017-10-13 13:59:03    +1.01800000E+00    +9.49800000E-01    
1103     2017-10-13 13:59:03    +1.01850000E+00    +9.23410000E-01    
1104     2017-10-13 13:59:04    +1.01970000E+00    +9.23800000E-01    
1105     2017-10-13 13:59:05    +1.01850000E+00    +1.04751000E+00    
1106     2017-10-13 13:59:05    +1.01970000E+00    +9.00630000E-01    
1107     2017-10-13 13:59:06    +1.01850000E+00    +1.13369000E+00    
1108     2017-10-13 13:59:08    +1.01910000E+00    +1.08023000E+00    
1109     2017-10-13 13:59:09    +1.01850000E+00    +9.30130000E-01    
1110     2017-10-13 13:59:09    +1.01970000E+00    +9.83140000E-01    
1111     2017-10-13 13:59:10    +1.01800000E+00    +1.05949000E+00    
1112     2017-10-13 13:59:11    +1.01850000E+00    +8.94360000E-01    
1113     2017-10-13 13:59:11    +1.01850000E+00    +9.32900000E-01    
1114     2017-10-13 13:59:12    +1.01850000E+00    +1.08215000E+00    
1115     2017-10-13 13:59:13    +1.01850000E+00    +1.01230000E+00    
1116     2017-10-13 13:59:13    +1.01970000E+00    +1.08130000E+00    
1117     2017-10-13 13:59:14    +1.01910000E+00    +8.78310000E-01    
1118     2017-10-13 13:59:14    +1.01910000E+00    +9.11310000E-01    
1119     2017-10-13 13:59:15    +1.01970000E+00    +9.23690000E-01    
1120     2017-10-13 13:59:16    +1.01970000E+00    +1.12233000E+00    
1121     2017-10-13 13:59:16    +1.01970000E+00    +9.27250000E-01    
1122     2017-10-13 13:59:17    +1.01910000E+00    +8.93910000E-01    
1123     2017-10-13 13:59:18    +1.01970000E+00    +9.39290000E-01    
1124     2017-10-13 13:59:18    +1.01910000E+00    +1.11950000E+00    
1125     2017-10-13 13:59:19    +1.01970000E+00    +1.03649000E+00    
1126     2017-10-13 13:59:21    +1.01850000E+00    +9.39060000E-01    
1127     2017-10-13 13:59:22    +1.01800000E+00    +1.07667000E+00    
1128     2017-10-13 13:59:23    +1.01910000E+00    +8.64300000E-01    
1129     2017-10-13 13:59:23    +1.01850000E+00    +9.67660000E-01    
1130     2017-10-13 13:59:24    +1.01970000E+00    +9.12220000E-01    
1131     2017-10-13 13:59:25    +1.01910000E+00    +1.02411000E+00    
1132     2017-10-13 13:59:25    +1.01970000E+00    +8.94080000E-01    
1133     2017-10-13 13:59:26    +1.01970000E+00    +1.09210000E+00    
1134     2017-10-13 13:59:27    +1.01850000E+00    +8.95770000E-01    
1135     2017-10-13 13:59:27    +1.02020000E+00    +9.24990000E-01    
1136     2017-10-13 13:59:28    +1.01910000E+00    +1.12629000E+00    
1137     2017-10-13 13:59:29    +1.01850000E+00    +8.81420000E-01    
1138     2017-10-13 13:59:30    +1.01910000E+00    +9.95180000E-01    
1139     2017-10-13 13:59:30    +1.01800000E+00    +1.01434000E+00    
1140     2017-10-13 13:59:31    +1.01850000E+00    +1.03095000E+00    
1141     2017-10-13 13:59:32    +1.01800000E+00    +8.85210000E-01    
1142     2017-10-13 13:59:32    +1.01910000E+00    +1.12527000E+00    
1143     2017-10-13 13:59:33    +1.01970000E+00    +1.01682000E+00    
1144     2017-10-13 13:59:35    +1.01910000E+00    +9.63140000E-01    
1145     2017-10-13 13:59:36    +1.02020000E+00    +8.93680000E-01    
1146     2017-10-13 13:59:36    +1.01850000E+00    +1.13137000E+00    
1147     2017-10-13 13:59:37    +1.01910000E+00    +9.71100000E-01    
1148     2017-10-13 13:59:38    +1.01850000E+00    +1.01727000E+00    
1149     2017-10-13 13:59:38    +1.01800000E+00    +1.08548000E+00    
1150     2017-10-13 13:59:39    +1.01800000E+00    +8.60960000E-01    
1151     2017-10-13 13:59:40    +1.01910000E+00    +9.33690000E-01    
1152     2017-10-13 13:59:40    +1.01800000E+00    +1.09046000E+00    
1153     2017-10-13 13:59:41    +1.01850000E+00    +1.03152000E+00    
1154     2017-10-13 13:59:42    +1.01850000E+00    +1.08198000E+00    
1155     2017-10-13 13:59:42    +1.01800000E+00    +1.05288000E+00    
1156     2017-10-13 13:59:43    +1.01850000E+00    +9.18720000E-01    
1157     2017-10-13 13:59:44    +1.01970000E+00    +9.26400000E-01    
1158     2017-10-13 13:59:44    +1.01850000E+00    +9.07980000E-01    
1159     2017-10-13 13:59:45    +1.01800000E+00    +9.26800000E-01    
1160     2017-10-13 13:59:46    +1.01850000E+00    +1.09119000E+00    
1161     2017-10-13 13:59:46    +1.01850000E+00    +9.98570000E-01    
1162     2017-10-13 13:59:49    +1.01850000E+00    +8.98260000E-01    
1163     2017-10-13 13:59:49    +1.01800000E+00    +1.00665000E+00    
1164     2017-10-13 13:59:50    +1.01850000E+00    +1.06243000E+00    
1165     2017-10-13 13:59:51    +1.01910000E+00    +1.07672000E+00    
1166     2017-10-13 13:59:51    +1.01970000E+00    +1.02100000E+00    
1167     2017-10-13 13:59:52    +1.01850000E+00    +8.58980000E-01    
1168     2017-10-13 13:59:53    +1.01910000E+00    +9.67660000E-01    
1169     2017-10-13 13:59:53    +1.01800000E+00    +1.05525000E+00    
1170     2017-10-13 13:59:54    +1.01850000E+00    +1.08707000E+00    
1171     2017-10-13 13:59:55    +1.01850000E+00    +1.06667000E+00    
1172     2017-10-13 13:59:56    +1.01910000E+00    +1.00603000E+00    
1173     2017-10-13 13:59:56    +1.01970000E+00    +1.05062000E+00    
1174     2017-10-13 13:59:57    +1.01800000E+00    +1.04327000E+00    
1175     2017-10-13 13:59:57    +1.01970000E+00    +8.61470000E-01    
1176     2017-10-13 13:59:58    +1.01970000E+00    +9.02720000E-01    
1177     2017-10-13 13:59:59    +1.01850000E+00    +1.12702000E+00    
1178     2017-10-13 13:59:59    +1.01850000E+00    +8.79220000E-01    
1179     2017-10-13 14:00:00    +1.01910000E+00    +1.04553000E+00    
1180     2017-10-13 14:00:02    +1.01910000E+00    +1.02649000E+00    
1181     2017-10-13 14:00:03    +1.01850000E+00    +1.04254000E+00    
1182     2017-10-13 14:00:04    +1.01850000E+00    +1.07684000E+00    
1183     2017-10-13 14:00:04    +1.01800000E+00    +8.92270000E-01    
1184     2017-10-13 14:00:05    +1.01850000E+00    +1.10899000E+00    
1185     2017-10-13 14:00:06    +1.01850000E+00    +1.00055000E+00    
1186     2017-10-13 14:00:06    +1.01850000E+00    +1.05525000E+00    
1187     2017-10-13 14:00:07    +1.01910000E+00    +1.04593000E+00    
1188     2017-10-13 14:00:08    +1.01910000E+00    +9.94950000E-01    
1189     2017-10-13 14:00:08    +1.01850000E+00    +9.04930000E-01    
1190     2017-10-13 14:00:09    +1.01800000E+00    +9.42850000E-01    
1191     2017-10-13 14:00:10    +1.01850000E+00    +1.00162000E+00    
1192     2017-10-13 14:00:10    +1.01850000E+00    +1.09498000E+00    
1193     2017-10-13 14:00:11    +1.01910000E+00    +9.12900000E-01    
1194     2017-10-13 14:00:12    +1.01910000E+00    +9.94780000E-01    
1195     2017-10-13 14:00:12    +1.02020000E+00    +1.10939000E+00    
1196     2017-10-13 14:00:13    +1.01800000E+00    +1.08079000E+00    
1197     2017-10-13 14:00:14    +1.01850000E+00    +8.62600000E-01    
1198     2017-10-13 14:00:16    +1.01850000E+00    +1.10713000E+00    
1199     2017-10-13 14:00:17    +1.01850000E+00    +8.81140000E-01    
1200     2017-10-13 14:00:17    +1.01850000E+00    +1.08221000E+00    
1201     2017-10-13 14:00:18    +1.01800000E+00    +1.00219000E+00    
1202     2017-10-13 14:00:19    +1.01850000E+00    +1.07277000E+00    
1203     2017-10-13 14:00:19    +1.01740000E+00    +1.08611000E+00    
1204     2017-10-13 14:00:20    +1.01850000E+00    +8.63960000E-01    
1205     2017-10-13 14:00:21    +1.01910000E+00    +1.06141000E+00    
1206     2017-10-13 14:00:22    +1.01850000E+00    +1.01835000E+00    
1207     2017-10-13 14:00:22    +1.01910000E+00    +1.06938000E+00    
1208     2017-10-13 14:00:23    +1.01800000E+00    +8.94640000E-01    
1209     2017-10-13 14:00:23    +1.01850000E+00    +1.09571000E+00    
1210     2017-10-13 14:00:24    +1.01850000E+00    +1.08938000E+00    
1211     2017-10-13 14:00:25    +1.01970000E+00    +8.77010000E-01    
1212     2017-10-13 14:00:25    +1.01970000E+00    +1.12080000E+00    
1213     2017-10-13 14:00:26    +1.01850000E+00    +1.06113000E+00    
1214     2017-10-13 14:00:27    +1.01850000E+00    +1.07723000E+00    
1215     2017-10-13 14:00:27    +1.01800000E+00    +1.06932000E+00    
1216     2017-10-13 14:00:30    +1.01800000E+00    +9.91280000E-01    
1217     2017-10-13 14:00:30    +1.01910000E+00    +8.87520000E-01    
1218     2017-10-13 14:00:31    +1.01850000E+00    +1.01349000E+00    
1219     2017-10-13 14:00:32    +1.01850000E+00    +1.01705000E+00    
1220     2017-10-13 14:00:32    +1.01850000E+00    +1.00439000E+00    
1221     2017-10-13 14:00:33    +1.01800000E+00    +1.08119000E+00    
1222     2017-10-13 14:00:34    +1.01850000E+00    +1.01326000E+00    
1223     2017-10-13 14:00:35    +1.01970000E+00    +9.90090000E-01    
1224     2017-10-13 14:00:35    +1.01800000E+00    +1.00269000E+00    
1225     2017-10-13 14:00:36    +1.01850000E+00    +8.76560000E-01    
1226     2017-10-13 14:00:37    +1.01850000E+00    +9.53250000E-01    
1227     2017-10-13 14:00:37    +1.01910000E+00    +1.08644000E+00    
1228     2017-10-13 14:00:38    +1.01850000E+00    +9.43410000E-01    
1229     2017-10-13 14:00:39    +1.01740000E+00    +9.89240000E-01    
1230     2017-10-13 14:00:39    +1.01970000E+00    +9.10970000E-01    
1231     2017-10-13 14:00:40    +1.01800000E+00    +1.12821000E+00    
1232     2017-10-13 14:00:41    +1.01850000E+00    +8.66900000E-01    
1233     2017-10-13 14:00:41    +1.01800000E+00    +9.08150000E-01    
1234     2017-10-13 14:00:44    +1.01970000E+00    +1.11527000E+00    
1235     2017-10-13 14:00:44    +1.01800000E+00    +8.73340000E-01    
1236     2017-10-13 14:00:45    +1.01850000E+00    +1.12504000E+00    
1237     2017-10-13 14:00:46    +1.01800000E+00    +9.62290000E-01    
1238     2017-10-13 14:00:46    +1.01970000E+00    +1.08396000E+00    
1239     2017-10-13 14:00:47    +1.01740000E+00    +1.05135000E+00    
1240     2017-10-13 14:00:48    +1.01850000E+00    +1.05333000E+00    
1241     2017-10-13 14:00:48    +1.01850000E+00    +8.63730000E-01    
1242     2017-10-13 14:00:49    +1.01970000E+00    +9.50310000E-01    
1243     2017-10-13 14:00:50    +1.01850000E+00    +1.03123000E+00    
1244     2017-10-13 14:00:50    +1.01850000E+00    +1.04999000E+00    
1245     2017-10-13 14:00:51    +1.01910000E+00    +1.09023000E+00    
1246     2017-10-13 14:00:52    +1.01910000E+00    +1.02863000E+00    
1247     2017-10-13 14:00:52    +1.01800000E+00    +8.83620000E-01    
1248     2017-10-13 14:00:53    +1.01850000E+00    +1.02677000E+00    
1249     2017-10-13 14:00:54    +1.01850000E+00    +1.03298000E+00    
1250     2017-10-13 14:00:55    +1.01800000E+00    +1.09046000E+00    
1251     2017-10-13 14:00:55    +1.01850000E+00    +8.67740000E-01    
1252     2017-10-13 14:00:57    +1.01850000E+00    +9.05040000E-01    
1253     2017-10-13 14:00:58    +1.01850000E+00    +1.07407000E+00    
1254     2017-10-13 14:00:59    +1.01850000E+00    +8.91650000E-01    
1255     2017-10-13 14:00:59    +1.01850000E+00    +1.01264000E+00    
1256     2017-10-13 14:01:00    +1.01800000E+00    +1.09922000E+00    
1257     2017-10-13 14:01:01    +1.01850000E+00    +8.75430000E-01    
1258     2017-10-13 14:01:02    +1.01850000E+00    +9.30980000E-01    
1259     2017-10-13 14:01:02    +1.01910000E+00    +9.18040000E-01    
1260     2017-10-13 14:01:03    +1.01800000E+00    +1.13375000E+00    
1261     2017-10-13 14:01:04    +1.01850000E+00    +1.09119000E+00    
1262     2017-10-13 14:01:04    +1.01800000E+00    +9.48160000E-01    
1263     2017-10-13 14:01:05    +1.01910000E+00    +9.94390000E-01    
1264     2017-10-13 14:01:06    +1.01850000E+00    +1.08130000E+00    
1265     2017-10-13 14:01:06    +1.01850000E+00    +1.07480000E+00    
1266     2017-10-13 14:01:07    +1.01850000E+00    +8.62710000E-01    
1267     2017-10-13 14:01:08    +1.01850000E+00    +9.72520000E-01    
1268     2017-10-13 14:01:09    +1.01850000E+00    +1.01439000E+00    
1269     2017-10-13 14:01:09    +1.01850000E+00    +1.06836000E+00    
1270     2017-10-13 14:01:11    +1.01740000E+00    +8.88600000E-01    
1271     2017-10-13 14:01:12    +1.01850000E+00    +9.51270000E-01    
1272     2017-10-13 14:01:13    +1.01910000E+00    +1.06288000E+00    
1273     2017-10-13 14:01:14    +1.01910000E+00    +8.87580000E-01    
1274     2017-10-13 14:01:14    +1.01970000E+00    +9.36010000E-01    
1275     2017-10-13 14:01:15    +1.01970000E+00    +9.12500000E-01    
1276     2017-10-13 14:01:16    +1.01800000E+00    +1.12431000E+00    
1277     2017-10-13 14:01:16    +1.01800000E+00    +8.70740000E-01    
1278     2017-10-13 14:01:17    +1.01850000E+00    +9.05100000E-01    
1279     2017-10-13 14:01:18    +1.01850000E+00    +1.04508000E+00    
1280     2017-10-13 14:01:19    +1.01910000E+00    +9.19000000E-01    
1281     2017-10-13 14:01:19    +1.01800000E+00    +9.01710000E-01    
1282     2017-10-13 14:01:20    +1.01910000E+00    +9.21880000E-01    
1283     2017-10-13 14:01:21    +1.01970000E+00    +9.39400000E-01    
1284     2017-10-13 14:01:21    +1.01850000E+00    +1.09735000E+00    
1285     2017-10-13 14:01:22    +1.01850000E+00    +8.83570000E-01    
1286     2017-10-13 14:01:23    +1.01850000E+00    +1.00767000E+00    
1287     2017-10-13 14:01:24    +1.01970000E+00    +9.23520000E-01    
1288     2017-10-13 14:01:26    +1.01800000E+00    +9.14480000E-01    
1289     2017-10-13 14:01:26    +1.01850000E+00    +1.06554000E+00    
1290     2017-10-13 14:01:27    +1.01850000E+00    +1.07441000E+00    
1291     2017-10-13 14:01:28    +1.01800000E+00    +1.05096000E+00    
1292     2017-10-13 14:01:28    +1.01850000E+00    +1.04423000E+00    
1293     2017-10-13 14:01:29    +1.01800000E+00    +8.99390000E-01    
1294     2017-10-13 14:01:30    +1.01970000E+00    +9.84380000E-01    
1295     2017-10-13 14:01:30    +1.01850000E+00    +9.06680000E-01    
1296     2017-10-13 14:01:31    +1.01850000E+00    +9.72970000E-01    
1297     2017-10-13 14:01:32    +1.01800000E+00    +1.11826000E+00    
1298     2017-10-13 14:01:33    +1.02020000E+00    +8.73000000E-01    
1299     2017-10-13 14:01:33    +1.01850000E+00    +9.27760000E-01    
1300     2017-10-13 14:01:34    +1.01970000E+00    +1.10995000E+00    
1301     2017-10-13 14:01:35    +1.01970000E+00    +8.92890000E-01    
1302     2017-10-13 14:01:35    +1.01970000E+00    +9.37480000E-01    
1303     2017-10-13 14:01:36    +1.01970000E+00    +1.06384000E+00    
1304     2017-10-13 14:01:37    +1.01800000E+00    +8.93960000E-01    
1305     2017-10-13 14:01:38    +1.01970000E+00    +1.03219000E+00    
1306     2017-10-13 14:01:40    +1.01850000E+00    +8.94980000E-01    
1307     2017-10-13 14:01:41    +1.01850000E+00    +9.44710000E-01    
1308     2017-10-13 14:01:42    +1.01800000E+00    +1.11001000E+00    
1309     2017-10-13 14:01:42    +1.01970000E+00    +1.00919000E+00    
1310     2017-10-13 14:01:43    +1.01850000E+00    +9.91280000E-01    
1311     2017-10-13 14:01:44    +1.01850000E+00    +9.31600000E-01    
1312     2017-10-13 14:01:44    +1.01970000E+00    +1.06107000E+00    
1313     2017-10-13 14:01:45    +1.01800000E+00    +1.07413000E+00    
1314     2017-10-13 14:01:46    +1.01850000E+00    +1.04700000E+00    
1315     2017-10-13 14:01:47    +1.01970000E+00    +9.10920000E-01    
1316     2017-10-13 14:01:47    +1.01850000E+00    +1.03344000E+00    
1317     2017-10-13 14:01:48    +1.01800000E+00    +9.48610000E-01    
1318     2017-10-13 14:01:49    +1.01740000E+00    +8.94250000E-01    
1319     2017-10-13 14:01:50    +1.01850000E+00    +1.12233000E+00    
1320     2017-10-13 14:01:50    +1.01970000E+00    +9.75170000E-01    
1321     2017-10-13 14:01:51    +1.01850000E+00    +1.04084000E+00    
1322     2017-10-13 14:01:52    +1.01850000E+00    +9.26400000E-01    
1323     2017-10-13 14:01:53    +1.01850000E+00    +1.02931000E+00    
1324     2017-10-13 14:01:55    +1.01800000E+00    +9.47260000E-01    
1325     2017-10-13 14:01:56    +1.01850000E+00    +1.06214000E+00    
1326     2017-10-13 14:01:57    +1.01970000E+00    +8.78930000E-01    
1327     2017-10-13 14:01:57    +1.01850000E+00    +9.20410000E-01    
1328     2017-10-13 14:01:58    +1.01970000E+00    +9.19170000E-01    
1329     2017-10-13 14:01:59    +1.01850000E+00    +1.13533000E+00    
1330     2017-10-13 14:01:59    +1.01970000E+00    +1.02066000E+00    
1331     2017-10-13 14:02:00    +1.01800000E+00    +8.84640000E-01    
1332     2017-10-13 14:02:01    +1.01910000E+00    +1.02462000E+00    
1333     2017-10-13 14:02:02    +1.01800000E+00    +1.07446000E+00    
1334     2017-10-13 14:02:02    +1.01910000E+00    +9.04190000E-01    
1335     2017-10-13 14:02:03    +1.01800000E+00    +1.02739000E+00    
1336     2017-10-13 14:02:04    +1.01850000E+00    +1.05299000E+00    
1337     2017-10-13 14:02:05    +1.01800000E+00    +1.07921000E+00    
1338     2017-10-13 14:02:05    +1.01970000E+00    +1.05339000E+00    
1339     2017-10-13 14:02:06    +1.01850000E+00    +9.10860000E-01    
1340     2017-10-13 14:02:07    +1.01910000E+00    +9.27020000E-01    
1341     2017-10-13 14:02:08    +1.01800000E+00    +1.13267000E+00    
1342     2017-10-13 14:02:10    +1.01850000E+00    +9.67830000E-01    
1343     2017-10-13 14:02:11    +1.01970000E+00    +8.78820000E-01    
1344     2017-10-13 14:02:12    +1.01850000E+00    +9.65230000E-01    
1345     2017-10-13 14:02:12    +1.01850000E+00    +1.10300000E+00    
1346     2017-10-13 14:02:13    +1.01970000E+00    +9.17420000E-01    
1347     2017-10-13 14:02:14    +1.01850000E+00    +9.17190000E-01    
1348     2017-10-13 14:02:15    +1.01800000E+00    +9.80650000E-01    
1349     2017-10-13 14:02:15    +1.01740000E+00    +1.10052000E+00    
1350     2017-10-13 14:02:16    +1.01970000E+00    +8.84130000E-01    
1351     2017-10-13 14:02:17    +1.01970000E+00    +1.02858000E+00    
1352     2017-10-13 14:02:17    +1.01910000E+00    +9.12220000E-01    
1353     2017-10-13 14:02:18    +1.02020000E+00    +1.03502000E+00    
1354     2017-10-13 14:02:19    +1.01850000E+00    +9.75230000E-01    
1355     2017-10-13 14:02:20    +1.01850000E+00    +9.95800000E-01    
1356     2017-10-13 14:02:20    +1.01800000E+00    +9.49690000E-01    
1357     2017-10-13 14:02:21    +1.01850000E+00    +1.04157000E+00    
1358     2017-10-13 14:02:22    +1.01910000E+00    +9.23290000E-01    
1359     2017-10-13 14:02:23    +1.01910000E+00    +1.08882000E+00    
1360     2017-10-13 14:02:25    +1.01800000E+00    +9.60140000E-01    
1361     2017-10-13 14:02:26    +1.01970000E+00    +9.02390000E-01    
1362     2017-10-13 14:02:27    +1.01850000E+00    +9.87660000E-01    
1363     2017-10-13 14:02:27    +1.01800000E+00    +1.10464000E+00    
1364     2017-10-13 14:02:28    +1.01850000E+00    +9.96200000E-01    
1365     2017-10-13 14:02:29    +1.01800000E+00    +1.09713000E+00    
1366     2017-10-13 14:02:29    +1.01850000E+00    +8.90800000E-01    
1367     2017-10-13 14:02:30    +1.01800000E+00    +9.07020000E-01    
1368     2017-10-13 14:02:31    +1.01850000E+00    +9.37710000E-01    
1369     2017-10-13 14:02:32    +1.01850000E+00    +1.08074000E+00    
1370     2017-10-13 14:02:32    +1.01800000E+00    +8.73900000E-01    
1371     2017-10-13 14:02:33    +1.01910000E+00    +9.29790000E-01    
1372     2017-10-13 14:02:34    +1.01970000E+00    +1.00264000E+00    
1373     2017-10-13 14:02:34    +1.01850000E+00    +1.07712000E+00    
1374     2017-10-13 14:02:35    +1.01800000E+00    +8.67630000E-01    
1375     2017-10-13 14:02:36    +1.01800000E+00    +9.47090000E-01    
1376     2017-10-13 14:02:37    +1.02020000E+00    +9.13120000E-01    
1377     2017-10-13 14:02:37    +1.01740000E+00    +1.12578000E+00    
1378     2017-10-13 14:02:40    +1.01970000E+00    +1.07271000E+00    
1379     2017-10-13 14:02:41    +1.01970000E+00    +9.73650000E-01    
1380     2017-10-13 14:02:41    +1.01970000E+00    +1.05525000E+00    
1381     2017-10-13 14:02:42    +1.01850000E+00    +1.08774000E+00    
1382     2017-10-13 14:02:43    +1.01970000E+00    +9.12780000E-01    
1383     2017-10-13 14:02:43    +1.01850000E+00    +1.08667000E+00    
1384     2017-10-13 14:02:44    +1.01850000E+00    +8.67800000E-01    
1385     2017-10-13 14:02:45    +1.01850000E+00    +1.01151000E+00    
1386     2017-10-13 14:02:46    +1.01850000E+00    +1.05892000E+00    
1387     2017-10-13 14:02:46    +1.01970000E+00    +9.34370000E-01    
1388     2017-10-13 14:02:47    +1.01850000E+00    +1.01117000E+00    
1389     2017-10-13 14:02:48    +1.01970000E+00    +8.92890000E-01    
1390     2017-10-13 14:02:49    +1.01850000E+00    +9.60540000E-01    
1391     2017-10-13 14:02:50    +1.01850000E+00    +1.07780000E+00    
1392     2017-10-13 14:02:51    +1.02020000E+00    +8.75710000E-01    
1393     2017-10-13 14:02:51    +1.01850000E+00    +9.24930000E-01    
1394     2017-10-13 14:02:52    +1.01970000E+00    +9.94560000E-01    
1395     2017-10-13 14:02:53    +1.01850000E+00    +1.07107000E+00    
1396     2017-10-13 14:02:55    +1.01800000E+00    +9.40700000E-01    
1397     2017-10-13 14:02:56    +1.01850000E+00    +1.10945000E+00    
1398     2017-10-13 14:02:57    +1.01800000E+00    +1.00789000E+00    
1399     2017-10-13 14:02:57    +1.01800000E+00    +8.79440000E-01    
1400     2017-10-13 14:02:58    +1.01970000E+00    +9.19620000E-01    
1401     2017-10-13 14:02:59    +1.01970000E+00    +9.89700000E-01    
1402     2017-10-13 14:03:00    +1.01850000E+00    +9.10410000E-01    
1403     2017-10-13 14:03:00    +1.01800000E+00    +1.11086000E+00    
1404     2017-10-13 14:03:01    +1.01910000E+00    +9.35050000E-01    
1405     2017-10-13 14:03:02    +1.01970000E+00    +9.11140000E-01    
1406     2017-10-13 14:03:03    +1.01800000E+00    +1.03259000E+00    
1407     2017-10-13 14:03:03    +1.01850000E+00    +9.34880000E-01    
1408     2017-10-13 14:03:04    +1.01850000E+00    +9.54430000E-01    
1409     2017-10-13 14:03:05    +1.01850000E+00    +9.50420000E-01    
1410     2017-10-13 14:03:06    +1.01850000E+00    +1.08786000E+00    
1411     2017-10-13 14:03:06    +1.01970000E+00    +1.07181000E+00    
1412     2017-10-13 14:03:07    +1.01970000E+00    +8.69100000E-01    
1413     2017-10-13 14:03:08    +1.01910000E+00    +9.03060000E-01    
1414     2017-10-13 14:03:10    +1.01800000E+00    +9.32280000E-01    
1415     2017-10-13 14:03:11    +1.01910000E+00    +1.07746000E+00    
1416     2017-10-13 14:03:11    +1.01970000E+00    +1.03717000E+00    
1417     2017-10-13 14:03:12    +1.01800000E+00    +9.37540000E-01    
1418     2017-10-13 14:03:13    +1.01970000E+00    +1.11238000E+00    
1419     2017-10-13 14:03:14    +1.01800000E+00    +1.06661000E+00    
1420     2017-10-13 14:03:14    +1.01970000E+00    +9.06680000E-01    
1421     2017-10-13 14:03:15    +1.01970000E+00    +1.04383000E+00    
1422     2017-10-13 14:03:16    +1.01800000E+00    +1.06158000E+00    
1423     2017-10-13 14:03:16    +1.01850000E+00    +1.05881000E+00    
1424     2017-10-13 14:03:17    +1.01850000E+00    +1.00015000E+00    
1425     2017-10-13 14:03:18    +1.01800000E+00    +9.32450000E-01    
1426     2017-10-13 14:03:19    +1.01910000E+00    +9.29230000E-01    
1427     2017-10-13 14:03:19    +1.01850000E+00    +1.08684000E+00    
1428     2017-10-13 14:03:20    +1.01850000E+00    +1.01597000E+00    
1429     2017-10-13 14:03:21    +1.01850000E+00    +8.73000000E-01    
1430     2017-10-13 14:03:21    +1.01970000E+00    +1.11227000E+00    
1431     2017-10-13 14:03:22    +1.01800000E+00    +9.06680000E-01    
1432     2017-10-13 14:03:25    +1.01850000E+00    +1.06022000E+00    
1433     2017-10-13 14:03:25    +1.01800000E+00    +8.70790000E-01    
1434     2017-10-13 14:03:26    +1.01970000E+00    +1.06972000E+00    
1435     2017-10-13 14:03:27    +1.02020000E+00    +1.06000000E+00    
1436     2017-10-13 14:03:27    +1.01970000E+00    +1.07130000E+00    
1437     2017-10-13 14:03:28    +1.01740000E+00    +9.95460000E-01    
1438     2017-10-13 14:03:29    +1.01850000E+00    +9.24310000E-01    
1439     2017-10-13 14:03:30    +1.01850000E+00    +9.04530000E-01    
1440     2017-10-13 14:03:30    +1.01850000E+00    +1.11877000E+00    
1441     2017-10-13 14:03:31    +1.01970000E+00    +8.66560000E-01    
1442     2017-10-13 14:03:32    +1.01800000E+00    +1.11888000E+00    
1443     2017-10-13 14:03:32    +1.01910000E+00    +1.06927000E+00    
1444     2017-10-13 14:03:33    +1.01970000E+00    +1.06051000E+00    
1445     2017-10-13 14:03:34    +1.01970000E+00    +8.58420000E-01    
1446     2017-10-13 14:03:35    +1.01910000E+00    +1.08215000E+00    
1447     2017-10-13 14:03:35    +1.01970000E+00    +9.17870000E-01    
1448     2017-10-13 14:03:36    +1.01850000E+00    +9.05440000E-01    
1449     2017-10-13 14:03:37    +1.02020000E+00    +9.10810000E-01    
1450     2017-10-13 14:03:39    +1.01850000E+00    +9.59180000E-01    
1451     2017-10-13 14:03:40    +1.01850000E+00    +9.07250000E-01    
1452     2017-10-13 14:03:41    +1.01850000E+00    +1.11510000E+00    
1453     2017-10-13 14:03:41    +1.02020000E+00    +9.72800000E-01    
1454     2017-10-13 14:03:42    +1.01970000E+00    +1.01761000E+00    
1455     2017-10-13 14:03:43    +1.01910000E+00    +9.40420000E-01    
1456     2017-10-13 14:03:43    +1.01800000E+00    +1.10792000E+00    
1457     2017-10-13 14:03:44    +1.01910000E+00    +1.06508000E+00    
1458     2017-10-13 14:03:45    +1.01800000E+00    +9.43530000E-01    
1459     2017-10-13 14:03:46    +1.01910000E+00    +1.04960000E+00    
1460     2017-10-13 14:03:46    +1.01800000E+00    +9.48670000E-01    
1461     2017-10-13 14:03:47    +1.01910000E+00    +1.05446000E+00    
1462     2017-10-13 14:03:48    +1.01800000E+00    +9.15830000E-01    
1463     2017-10-13 14:03:49    +1.01800000E+00    +9.31600000E-01    
1464     2017-10-13 14:03:49    +1.01910000E+00    +1.10255000E+00    
